index,season,iso,city,composer,db,dd,nat,mf,work,worknat,type,start date,performances,production
26865,1617,ru,Voronezh,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20161007,5,
26866,1617,ru,Voronezh,"Kalman,E",18821024,19531030,hu,m,Grafin Mariza,hu,~L,20161116,2,
26867,1617,ru,Voronezh,Lehar,1870,1948,hu,m,Der Graf von Luxemburg,hu,~L,20161026,3,
26868,1617,ru,Voronezh,Lehar,1870,1948,hu,m,Die lustige Witwe,hu,~L,20160922,6,
26869,1617,ru,Voronezh,Leoncavallo,18570423,19190809,it,m,Pagliacci,it,~B,20161117,2,
26870,1617,ru,Voronezh,Mozart,17560127,17911205,at,m,Don Giovanni,it,~,20160918,6,
26871,1617,ru,Voronezh,Puccini,18581222,19241129,it,m,Tosca,it,~,20161215,2,
26872,1617,ru,Voronezh,Rimsky-Korsakov,1844,1908,ru,m,Christmas Eve,ru,~,20170119,2,
26873,1617,ru,Voronezh,Rimsky-Korsakov,1844,1908,ru,m,The Tsar's Bride,ru,~,20161105,3,
26874,1617,ru,Voronezh,Rossini,17920229,18681113,it,m,Il barbiere di Siviglia,it,~,20170215,1,
26875,1617,ru,Voronezh,"Strauss,J",1825,1899,at,m,Der Zigeunerbaron,at,~L,20161014,1,
26876,1617,ru,Voronezh,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20160928,7,
26877,1617,ru,Voronezh,"Tchaikovsky,P",1840,1893,ru,m,Eugene Onegin,ru,~,20161008,3,
26878,1617,ru,Voronezh,"Tchaikovsky,P",1840,1893,ru,m,Iolanta,ru,~B,20170309,2,
26879,1617,ru,Voronezh,"Tchaikovsky,P",1840,1893,ru,m,Pikovaya Dama,ru,~,20161022,3,
26880,1617,ru,Voronezh,Verdi,18131010,19010127,it,m,Il trovatore,it,~,20160930,2,
26881,1617,ru,Voronezh,Verdi,18131010,19010127,it,m,La traviata,it,~,20160924,3,
26882,1617,ru,Yoshkar-Ola,Abraham,18921102,19600506,hu,m,Ball im Savoy,hu,~L,20161123,2,
26883,1617,ru,Yoshkar-Ola,Huszka,18750424,19600202,hu,m,Lili barono,hu,~L,20170219,1,
26884,1617,ru,Yoshkar-Ola,"Kalman,E",18821024,19531030,hu,m,Die Csardasfurstin,hu,~L,20161008,3,
26885,1617,ru,Yoshkar-Ola,"Kalman,E",18821024,19531030,hu,m,The Bayadere,hu,~L,20161028,1,
26886,1617,ru,Yoshkar-Ola,Lehar,1870,1948,hu,m,Der Graf von Luxemburg,hu,~L,20161022,4,
26887,1617,ru,Yoshkar-Ola,Prokofiev,1891,1953,ru,m,The Love for Three Oranges,ru,~,20161110,1,
26888,1617,ru,Yoshkar-Ola,Puccini,18581222,19241129,it,m,Turandot,it,~,20161203,1,
26889,1617,ru,Yoshkar-Ola,Rimsky-Korsakov,1844,1908,ru,m,Kashchey the Deathless,ru,~,20170228,2,
26890,1617,ru,Yoshkar-Ola,Rimsky-Korsakov,1844,1908,ru,m,May Night,ru,~,20161030,2,
26891,1617,ru,Yoshkar-Ola,Rimsky-Korsakov,1844,1908,ru,m,The Tsar's Bride,ru,~,20170209,1,
26892,1617,ru,Yoshkar-Ola,"Strauss,J",1825,1899,at,m,Die Fledermaus,at,~L,20161204,1,
26893,1617,ru,Yoshkar-Ola,Verdi,18131010,19010127,it,m,Aida,it,~,20161102,2,
26894,1617,ru,Yoshkar-Ola,Verdi,18131010,19010127,it,m,La traviata,it,~,20170122,1,
26895,1617,ru,Yoshkar-Ola,Verdi,18131010,19010127,it,m,Rigoletto,it,~,20161021,1,
26896,1617,se,Bromölla,Donizetti,17971129,18480408,it,m,Lucrezia Borgia,it,~,20161016,1,
26897,1617,se,Dalhalla,Delibes,1836,1891,fr,m,Lakme,fr,~,20170812,1,
26898,1617,se,Förslöv,Donizetti,17971129,18480408,it,m,Lucrezia Borgia,it,~,20160920,1,
26899,1617,se,Göteborg,Bizet,18381025,18750603,fr,m,Carmen,fr,~,20161125,21,!
