id,name,followers,genres,popularity,realted_artists_id
180hKmgsdbyyNO6uVmZshl,Gizmo WDP,3780,,38,6TojsrhMANLE3qN5d5ER8U; 5p3mHQbJWYUWSsYtfjwada; 7zY3jw77uYVHbXKASCsmYR; 4vJ4jZSxhXh1EFEO7AR52J; 7eluZr3YXQfbNqYZQ0UAQH; 2NvKIRV2TOUOsBEfd7d75T; 6uPavZvMZSwR7Oex406cJq; 01MCHiju6zIoKbw6DexfSn; 1rxmL4ObCX1wvchHo8aSAx; 78Rgi3QpIvPGecr69F0D64; 1Zp8sEw6GL2UYZAsBx45C2; 6rGHo9S7M8xeDweLTTcp0t; 03AJZIPeuysHOblNTeQv05; 3bR138IUfLRWkhIG8t3hR5; 17TxUtKcfnsMuLJ7GF0gBC; 154gEtTzxNmTejxVRKOF3n; 7jMJbC8XdytcWXgASK1Z88; 2uDAvSGVgVBeuTLNzCgm54; 09nVBXUPp8kiMPdwQDwW6y; 1sUtQyqYAxG0JBYX1GSxxU
1wHtJ4RjmUGG44MbNDwQ2X,Deddy,2844,,30,1E11zR4OjjbldCNqXLy5ww; 1N9pGefSZ2ts71seSvhltA; 7zY3jw77uYVHbXKASCsmYR; 0GipFkNANMIWjCVTchgErV; 5p3mHQbJWYUWSsYtfjwada; 09yDJTGFIvWYKdU6apskTP; 0YRgq5akMW90XZJpdvk8DG; 4vJ4jZSxhXh1EFEO7AR52J; 180hKmgsdbyyNO6uVmZshl; 6TojsrhMANLE3qN5d5ER8U; 3bSbo5ZCbrTle7S2q8nqf8; 6e9g5wwpiNgyJuRsxFUD2b; 28sAoA15FJGXV5mkkEvNnb; 3ZjcpbjZ3ATAN2Hd4dRVyc; 0S8AIpfvSB627OOTQGx4Cc; 1JLV87mQ3CEVuZhzWB0Mbg; 3bR138IUfLRWkhIG8t3hR5; 1rxmL4ObCX1wvchHo8aSAx; 0fK8tIJvuUipbExfySWTVb; 19eLGbHsjY4yle1NnqEork
09yDJTGFIvWYKdU6apskTP,Amster,1184,,29,3ZjcpbjZ3ATAN2Hd4dRVyc; 5p3mHQbJWYUWSsYtfjwada; 1N9pGefSZ2ts71seSvhltA; 4vJ4jZSxhXh1EFEO7AR52J; 7zY3jw77uYVHbXKASCsmYR; 0GipFkNANMIWjCVTchgErV; 6TojsrhMANLE3qN5d5ER8U; 3bSbo5ZCbrTle7S2q8nqf8; 1rxmL4ObCX1wvchHo8aSAx; 1wHtJ4RjmUGG44MbNDwQ2X; 0YRgq5akMW90XZJpdvk8DG; 10ON67tWzOW3IEDRTKSOYH; 7jMJbC8XdytcWXgASK1Z88; 1sUtQyqYAxG0JBYX1GSxxU; 66KTwQB9fROSuqROgegi5m; 180hKmgsdbyyNO6uVmZshl; 7eluZr3YXQfbNqYZQ0UAQH; 3bR138IUfLRWkhIG8t3hR5; 28sAoA15FJGXV5mkkEvNnb; 01MCHiju6zIoKbw6DexfSn
1N9pGefSZ2ts71seSvhltA,Kony,1842,,26,1wHtJ4RjmUGG44MbNDwQ2X; 0GipFkNANMIWjCVTchgErV; 09yDJTGFIvWYKdU6apskTP; 1JLV87mQ3CEVuZhzWB0Mbg; 0YRgq5akMW90XZJpdvk8DG; 3bSbo5ZCbrTle7S2q8nqf8; 3ZjcpbjZ3ATAN2Hd4dRVyc; 098RsUTij7grC7evZUhWwA; 6ZAWLxEZk5nW7HlKPVYqte; 2tZNFbtyUL0pHdKqksPjHv; 28sAoA15FJGXV5mkkEvNnb; 7zY3jw77uYVHbXKASCsmYR; 5p3mHQbJWYUWSsYtfjwada; 7FDwiOuyVrzNcNghR2oLQd; 4vJ4jZSxhXh1EFEO7AR52J; 1yHuIobOmFg6Fjo9OosOip; 1E11zR4OjjbldCNqXLy5ww; 2aejlUq5cbrn146rNYrWLi; 6TojsrhMANLE3qN5d5ER8U; 180hKmgsdbyyNO6uVmZshl
3ZjcpbjZ3ATAN2Hd4dRVyc,Ciemna Strefa,12214,rap uliczny,44,4vJ4jZSxhXh1EFEO7AR52J; 5p3mHQbJWYUWSsYtfjwada; 1rxmL4ObCX1wvchHo8aSAx; 6TojsrhMANLE3qN5d5ER8U; 09yDJTGFIvWYKdU6apskTP; 7eluZr3YXQfbNqYZQ0UAQH; 180hKmgsdbyyNO6uVmZshl; 7jMJbC8XdytcWXgASK1Z88; 2uDAvSGVgVBeuTLNzCgm54; 6e9g5wwpiNgyJuRsxFUD2b; 01MCHiju6zIoKbw6DexfSn; 7zY3jw77uYVHbXKASCsmYR; 1sUtQyqYAxG0JBYX1GSxxU; 3JLUyefh2s9ejtSn2NnuT0; 78Rgi3QpIvPGecr69F0D64; 681fO0XlX51KMx0diyheyn; 7pNiMEtDqpk32Vq7FJF4ne; 5xaUxDikXHTxaZLAAQTpNx; 1dFDN6Hb4x2Z1uExzzx9aI; 3bR138IUfLRWkhIG8t3hR5
5p3mHQbJWYUWSsYtfjwada,Brodinio,2127,,32,6TojsrhMANLE3qN5d5ER8U; 4vJ4jZSxhXh1EFEO7AR52J; 180hKmgsdbyyNO6uVmZshl; 7zY3jw77uYVHbXKASCsmYR; 7eluZr3YXQfbNqYZQ0UAQH; 6uPavZvMZSwR7Oex406cJq; 2NvKIRV2TOUOsBEfd7d75T; 01MCHiju6zIoKbw6DexfSn; 3bR138IUfLRWkhIG8t3hR5; 6rGHo9S7M8xeDweLTTcp0t; 1rxmL4ObCX1wvchHo8aSAx; 154gEtTzxNmTejxVRKOF3n; 03AJZIPeuysHOblNTeQv05; 1q6UkNctel6OocJtX6FjpF; 78Rgi3QpIvPGecr69F0D64; 66KTwQB9fROSuqROgegi5m; 1dFDN6Hb4x2Z1uExzzx9aI; 7jMJbC8XdytcWXgASK1Z88; 4zF9bkCrkoqOB22RaT17oN; 2yttemlzuLq1Bu9cDnPjGQ
6TojsrhMANLE3qN5d5ER8U,Jarecki ZDW,6317,rap motywacja,36,5p3mHQbJWYUWSsYtfjwada; 180hKmgsdbyyNO6uVmZshl; 4vJ4jZSxhXh1EFEO7AR52J; 7eluZr3YXQfbNqYZQ0UAQH; 7zY3jw77uYVHbXKASCsmYR; 2NvKIRV2TOUOsBEfd7d75T; 01MCHiju6zIoKbw6DexfSn; 3bR138IUfLRWkhIG8t3hR5; 6uPavZvMZSwR7Oex406cJq; 6rGHo9S7M8xeDweLTTcp0t; 78Rgi3QpIvPGecr69F0D64; 1rxmL4ObCX1wvchHo8aSAx; 154gEtTzxNmTejxVRKOF3n; 7jMJbC8XdytcWXgASK1Z88; 03AJZIPeuysHOblNTeQv05; 1dFDN6Hb4x2Z1uExzzx9aI; 66KTwQB9fROSuqROgegi5m; 2yttemlzuLq1Bu9cDnPjGQ; 17TxUtKcfnsMuLJ7GF0gBC; 4zF9bkCrkoqOB22RaT17oN
3WSt2mU8rmQiBwOkBVuWZU,Jony,4837,polish trap,40,79XQRBugvpa8J1eCB7pAfg; 3xLiWZ3znvRdfD3Xv3bjIt; 2buXkjWOv91qtNF9Ko6qV7; 7yBq7or0QqNg1qihLNfjJQ; 4sgXEB2XRZEuRlwC3iPAyo; 2J293JoMc7lvcm6LYkIQnW; 4kIRYVMcgUBEBaqdA0nLWX; 2xfueKLrjIZ7z2lvwjJMHE; 4lmMkf4tLyEKBslusiNZdu; 0uLlQXi1cUNUPQCisz30ph; 2D8oQzi2Q9HRIjo3bLyDC2; 4QXo5C5MyU5monLYHsJOG9; 3iXrMGww8ozzbsPVkoysgG; 2wizfJqxRSGsG3cPY0bMGj; 4fLXII05TSSsKMRudaFhMr; 1ijm7N3wGParQxF3qzI0d5; 79F8bMSKKnd31KR5rQMABc; 4VB8OkQQg6yU8nN1hJTbP1; 1bOTP9P3CS97UwhBm2WekK; 511yozUOmvCm43daz0wAjg
7yBq7or0QqNg1qihLNfjJQ,Pabis,813,polish trap,25,79XQRBugvpa8J1eCB7pAfg; 3WSt2mU8rmQiBwOkBVuWZU; 2buXkjWOv91qtNF9Ko6qV7; 3xLiWZ3znvRdfD3Xv3bjIt; 0uLlQXi1cUNUPQCisz30ph; 4kIRYVMcgUBEBaqdA0nLWX; 4lmMkf4tLyEKBslusiNZdu; 2J293JoMc7lvcm6LYkIQnW; 511yozUOmvCm43daz0wAjg; 7cryy8BMCxqOBXVftfLJdS; 6XcnzorXr2cpleUgTT1bxQ; 4sgXEB2XRZEuRlwC3iPAyo; 2tZNFbtyUL0pHdKqksPjHv; 2D8oQzi2Q9HRIjo3bLyDC2; 2xfueKLrjIZ7z2lvwjJMHE; 61ylhzaNuiq9bpvUuHeMMx; 0TuA7E5H4nlEtWvpXSr7uv; 3uKUlNVPtMlewEQWCR0vJI; 13o2vzjOo0idOgPbSc8bx7; 3iXrMGww8ozzbsPVkoysgG
4sgXEB2XRZEuRlwC3iPAyo,lil wnyk,2902,,40,2J293JoMc7lvcm6LYkIQnW; 4fLXII05TSSsKMRudaFhMr; 1ijm7N3wGParQxF3qzI0d5; 2xfueKLrjIZ7z2lvwjJMHE; 3iXrMGww8ozzbsPVkoysgG; 3WSt2mU8rmQiBwOkBVuWZU; 2wizfJqxRSGsG3cPY0bMGj; 4VB8OkQQg6yU8nN1hJTbP1; 4QXo5C5MyU5monLYHsJOG9; 4kIRYVMcgUBEBaqdA0nLWX; 2D8oQzi2Q9HRIjo3bLyDC2; 511yozUOmvCm43daz0wAjg; 3uKUlNVPtMlewEQWCR0vJI; 79F8bMSKKnd31KR5rQMABc; 1bOTP9P3CS97UwhBm2WekK; 4hoQxNaXyp8gVSynuqDQOt; 4gFhaQkM16YAWcdcbex0QJ; 5vd5bcqLmwJKYag1wil888; 3xLiWZ3znvRdfD3Xv3bjIt; 2buXkjWOv91qtNF9Ko6qV7
4kIRYVMcgUBEBaqdA0nLWX,Kosior,8363,,45,2J293JoMc7lvcm6LYkIQnW; 4sgXEB2XRZEuRlwC3iPAyo; 3WSt2mU8rmQiBwOkBVuWZU; 2wizfJqxRSGsG3cPY0bMGj; 2xfueKLrjIZ7z2lvwjJMHE; 3uKUlNVPtMlewEQWCR0vJI; 1ijm7N3wGParQxF3qzI0d5; 4QXo5C5MyU5monLYHsJOG9; 4fLXII05TSSsKMRudaFhMr; 3xLiWZ3znvRdfD3Xv3bjIt; 3iXrMGww8ozzbsPVkoysgG; 4VB8OkQQg6yU8nN1hJTbP1; 1bOTP9P3CS97UwhBm2WekK; 2buXkjWOv91qtNF9Ko6qV7; 2D8oQzi2Q9HRIjo3bLyDC2; 79F8bMSKKnd31KR5rQMABc; 0uLlQXi1cUNUPQCisz30ph; 7yBq7or0QqNg1qihLNfjJQ; 4lmMkf4tLyEKBslusiNZdu; 79XQRBugvpa8J1eCB7pAfg
2xfueKLrjIZ7z2lvwjJMHE,DDOT,2500,,33,4fLXII05TSSsKMRudaFhMr; 2J293JoMc7lvcm6LYkIQnW; 4VB8OkQQg6yU8nN1hJTbP1; 1ijm7N3wGParQxF3qzI0d5; 2wizfJqxRSGsG3cPY0bMGj; 4sgXEB2XRZEuRlwC3iPAyo; 3iXrMGww8ozzbsPVkoysgG; 5vd5bcqLmwJKYag1wil888; 1bOTP9P3CS97UwhBm2WekK; 79F8bMSKKnd31KR5rQMABc; 4QXo5C5MyU5monLYHsJOG9; 2D8oQzi2Q9HRIjo3bLyDC2; 4hoQxNaXyp8gVSynuqDQOt; 4kIRYVMcgUBEBaqdA0nLWX; 1gKJ2yZcWxdFxAup2iNZ39; 3WSt2mU8rmQiBwOkBVuWZU; 3xLiWZ3znvRdfD3Xv3bjIt; 3uKUlNVPtMlewEQWCR0vJI; 3g2RydBhVU1vFncsTDRHYn; 511yozUOmvCm43daz0wAjg
79XQRBugvpa8J1eCB7pAfg,urboishawty,3492,polish trap,29,3WSt2mU8rmQiBwOkBVuWZU; 7yBq7or0QqNg1qihLNfjJQ; 3xLiWZ3znvRdfD3Xv3bjIt; 2buXkjWOv91qtNF9Ko6qV7; 13o2vzjOo0idOgPbSc8bx7; 4lmMkf4tLyEKBslusiNZdu; 4kIRYVMcgUBEBaqdA0nLWX; 2J293JoMc7lvcm6LYkIQnW; 2D8oQzi2Q9HRIjo3bLyDC2; 4QXo5C5MyU5monLYHsJOG9; 4sgXEB2XRZEuRlwC3iPAyo; 79F8bMSKKnd31KR5rQMABc; 1bOTP9P3CS97UwhBm2WekK; 0uLlQXi1cUNUPQCisz30ph; 68cN10I6ZhXj0ZAi8lmXfU; 2wizfJqxRSGsG3cPY0bMGj; 2xfueKLrjIZ7z2lvwjJMHE; 3iXrMGww8ozzbsPVkoysgG; 4VB8OkQQg6yU8nN1hJTbP1; 61ylhzaNuiq9bpvUuHeMMx
2wizfJqxRSGsG3cPY0bMGj,$ierra,4561,,35,1bOTP9P3CS97UwhBm2WekK; 4VB8OkQQg6yU8nN1hJTbP1; 1ijm7N3wGParQxF3qzI0d5; 3iXrMGww8ozzbsPVkoysgG; 4fLXII05TSSsKMRudaFhMr; 5vd5bcqLmwJKYag1wil888; 2J293JoMc7lvcm6LYkIQnW; 79F8bMSKKnd31KR5rQMABc; 2xfueKLrjIZ7z2lvwjJMHE; 4sgXEB2XRZEuRlwC3iPAyo; 0Sn2TwxRAEgId9V5R3TdD0; 3g2RydBhVU1vFncsTDRHYn; 1gKJ2yZcWxdFxAup2iNZ39; 2D8oQzi2Q9HRIjo3bLyDC2; 4hoQxNaXyp8gVSynuqDQOt; 4kIRYVMcgUBEBaqdA0nLWX; 4QXo5C5MyU5monLYHsJOG9; 3uKUlNVPtMlewEQWCR0vJI; 3xLiWZ3znvRdfD3Xv3bjIt; 3WSt2mU8rmQiBwOkBVuWZU
4fLXII05TSSsKMRudaFhMr,Fekir,2300,,41,2J293JoMc7lvcm6LYkIQnW; 2xfueKLrjIZ7z2lvwjJMHE; 4VB8OkQQg6yU8nN1hJTbP1; 1ijm7N3wGParQxF3qzI0d5; 3iXrMGww8ozzbsPVkoysgG; 4sgXEB2XRZEuRlwC3iPAyo; 2wizfJqxRSGsG3cPY0bMGj; 5vd5bcqLmwJKYag1wil888; 4hoQxNaXyp8gVSynuqDQOt; 1bOTP9P3CS97UwhBm2WekK; 1gKJ2yZcWxdFxAup2iNZ39; 4QXo5C5MyU5monLYHsJOG9; 2D8oQzi2Q9HRIjo3bLyDC2; 3xLiWZ3znvRdfD3Xv3bjIt; 79F8bMSKKnd31KR5rQMABc; 4kIRYVMcgUBEBaqdA0nLWX; 3uKUlNVPtMlewEQWCR0vJI; 3WSt2mU8rmQiBwOkBVuWZU; 4gFhaQkM16YAWcdcbex0QJ; 511yozUOmvCm43daz0wAjg
1ijm7N3wGParQxF3qzI0d5,m³odyba,3454,,40,4VB8OkQQg6yU8nN1hJTbP1; 2wizfJqxRSGsG3cPY0bMGj; 4fLXII05TSSsKMRudaFhMr; 1bOTP9P3CS97UwhBm2WekK; 2xfueKLrjIZ7z2lvwjJMHE; 2J293JoMc7lvcm6LYkIQnW; 5vd5bcqLmwJKYag1wil888; 3iXrMGww8ozzbsPVkoysgG; 4sgXEB2XRZEuRlwC3iPAyo; 1gKJ2yZcWxdFxAup2iNZ39; 4hoQxNaXyp8gVSynuqDQOt; 3uKUlNVPtMlewEQWCR0vJI; 4QXo5C5MyU5monLYHsJOG9; 79F8bMSKKnd31KR5rQMABc; 4kIRYVMcgUBEBaqdA0nLWX; 3xLiWZ3znvRdfD3Xv3bjIt; 2D8oQzi2Q9HRIjo3bLyDC2; 3WSt2mU8rmQiBwOkBVuWZU; 3g2RydBhVU1vFncsTDRHYn; 5NmT0vCJMtAXfAHuHCtP2x
6e9g5wwpiNgyJuRsxFUD2b,Jongmen,24433,polish alternative rap; rap uliczny,40,7cTPJygRpiS97VLycl2e6k; 3JLUyefh2s9ejtSn2NnuT0; 1rxmL4ObCX1wvchHo8aSAx; 01MCHiju6zIoKbw6DexfSn; 3bSbo5ZCbrTle7S2q8nqf8; 4vJ4jZSxhXh1EFEO7AR52J; 7eluZr3YXQfbNqYZQ0UAQH; 3ZjcpbjZ3ATAN2Hd4dRVyc; 7pNiMEtDqpk32Vq7FJF4ne; 7jMJbC8XdytcWXgASK1Z88; 5p3mHQbJWYUWSsYtfjwada; 6TojsrhMANLE3qN5d5ER8U; 681fO0XlX51KMx0diyheyn; 78Rgi3QpIvPGecr69F0D64; 6rGHo9S7M8xeDweLTTcp0t; 2uDAvSGVgVBeuTLNzCgm54; 10ON67tWzOW3IEDRTKSOYH; 1dFDN6Hb4x2Z1uExzzx9aI; 3DEjzdWfk27m48CqZhSzFm; 1sUtQyqYAxG0JBYX1GSxxU
03FgbE2vKKVEFBFHi8IfJG,Chada,284616,polish alternative rap; polish hip hop,52,4x2dSjOKPB7f2S5moqNGtV; 5xT1vs5QIozPsaUdUC5UjC; 5G2bin17kewcOvJbA5MHWx; 5P6XNi1r4QRmhacZ14sGw4; 7IJs2eCpPWcUbaFtbZolhR; 6WIjuTnfwFnp9GAU8dIMrU; 462yq5vpZnO172v3nK9ibv; 5IQZA1dxUd3Qv73mHNln59; 0mGMdkeDynbGXSVd0PY8Oq; 0kvWmRCN4FQ1g8BLWVapv9; 3JeiPezS6s99ewTUkT5Ghs; 6kXyafTq44C46vNkXBpOT1; 6Hf4rmzz9xnmrAEHS7zpY4; 28MEXbuN5228Ig7tTlyEpV; 51ZRGjjJPnTZrHuMKSHSIZ; 0MaSZtK5rLCLPbMNdWQIL9; 1mEzI3Y0odWOgugi6lVqDP; 3LuYfF9A3UhXY4xqQkXjJ7; 7KC06QCWPYFyZSr4qchh69; 2h2nL9Hk4GQNcFm7fYV5ck
6Hf4rmzz9xnmrAEHS7zpY4,Sobota,153260,polish alternative rap; polish hip hop,46,5xT1vs5QIozPsaUdUC5UjC; 4x2dSjOKPB7f2S5moqNGtV; 03FgbE2vKKVEFBFHi8IfJG; 5Kuxl5ZenCl9fYzmtin6ot; 7kaEEK2cQh07aEfEEBd4Hn; 2h2nL9Hk4GQNcFm7fYV5ck; 0mGMdkeDynbGXSVd0PY8Oq; 0kvWmRCN4FQ1g8BLWVapv9; 5G2bin17kewcOvJbA5MHWx; 7IJs2eCpPWcUbaFtbZolhR; 3JeiPezS6s99ewTUkT5Ghs; 4j7qmwO3sxGd3qUQ5wsOOB; 5IQZA1dxUd3Qv73mHNln59; 462yq5vpZnO172v3nK9ibv; 1mEzI3Y0odWOgugi6lVqDP; 6WIjuTnfwFnp9GAU8dIMrU; 5P6XNi1r4QRmhacZ14sGw4; 6kXyafTq44C46vNkXBpOT1; 3LuYfF9A3UhXY4xqQkXjJ7; 2us3I6vBlyMnrTztfFBaEl
0wm6v5GU6VbR1wtsm0YiTV,S³oñ,202026,polish hip hop,63,6duZcnErFKn6m2kGyCAVhY; 11ohMXkA2KIq5F1DoWH2jj; 0awWNjR5qmSZsQVFAo2NsR; 6FPVb2p8k4LiX5VnOcnGWq; 3sW41aChSc5bBow0Folc1S; 2DoJIKB2QiJffsp3EeKoFS; 7kaEEK2cQh07aEfEEBd4Hn; 03FgbE2vKKVEFBFHi8IfJG; 2us3I6vBlyMnrTztfFBaEl; 4Oy0tTQfhCKKaBPkQJhZHK; 5Q5WdRs96HgbxdVIfhHqt2; 3LuYfF9A3UhXY4xqQkXjJ7; 2GzZAv52VCMdVli7QzkteT; 7rRsXnU1mpJwuBNMwH0Tsn; 7mC8Nb2rN3hM0v0bpxaMzL; 51ZRGjjJPnTZrHuMKSHSIZ; 462yq5vpZnO172v3nK9ibv; 7mlwqVTcj8bEk17NVEXfTK; 070tdNOiP3pIsGlqNfVkG3; 2E2h76dKcZsiyHgrQqEeyL
1W7atmONNi0mHTarzGEJMz,Ganja Mafia,66576,polish hip hop; rap uliczny,44,5P6XNi1r4QRmhacZ14sGw4; 5xT1vs5QIozPsaUdUC5UjC; 3DEjzdWfk27m48CqZhSzFm; 03FgbE2vKKVEFBFHi8IfJG; 5Q5WdRs96HgbxdVIfhHqt2; 3LuYfF9A3UhXY4xqQkXjJ7; 51ZRGjjJPnTZrHuMKSHSIZ; 6Hf4rmzz9xnmrAEHS7zpY4; 6kXyafTq44C46vNkXBpOT1; 2us3I6vBlyMnrTztfFBaEl; 4NtiLs5NpjgZDHNBEMbjKz; 462yq5vpZnO172v3nK9ibv; 3txlfIcKCNrKk5bJw1er3R; 7mlwqVTcj8bEk17NVEXfTK; 681fO0XlX51KMx0diyheyn; 7rRsXnU1mpJwuBNMwH0Tsn; 5G2bin17kewcOvJbA5MHWx; 7kaEEK2cQh07aEfEEBd4Hn; 4KxFuq7pdr3HQj8wwDjVni; 3dlSwQOcKdpgbhsVvLbcU2
3txlfIcKCNrKk5bJw1er3R,Kali,518965,polish hip hop; rap uliczny,59,03FgbE2vKKVEFBFHi8IfJG; 462yq5vpZnO172v3nK9ibv; 5xT1vs5QIozPsaUdUC5UjC; 4NtiLs5NpjgZDHNBEMbjKz; 5Q5WdRs96HgbxdVIfhHqt2; 7rRsXnU1mpJwuBNMwH0Tsn; 5G2bin17kewcOvJbA5MHWx; 6Hf4rmzz9xnmrAEHS7zpY4; 1sUtQyqYAxG0JBYX1GSxxU; 5IQZA1dxUd3Qv73mHNln59; 5P6XNi1r4QRmhacZ14sGw4; 4sz2iDc8iitoSsYHzMajv6; 070tdNOiP3pIsGlqNfVkG3; 51ZRGjjJPnTZrHuMKSHSIZ; 5ZoVDOQ7QxFSqawoJdb6nL; 7kaEEK2cQh07aEfEEBd4Hn; 1W7atmONNi0mHTarzGEJMz; 3DEjzdWfk27m48CqZhSzFm; 0awWNjR5qmSZsQVFAo2NsR; 4x2dSjOKPB7f2S5moqNGtV
0PHUq5gkIWfrNuntRrrMqC,Madafaka z 2NP,465,,36,2u4cwnPB8SjFDyWNCVktY9; 4AXv69xHqX2HpDVPBZlwWg; 7cZTrCXNAYjShihztzYA99; 1Z3kzUAf9pxpJLpzFgKXOp; 3eM69n1zBUNhr7nsDLm5AH; 5Ia2NuE0A3dKhqhr20C0Xj; 2VpxjHYo2ULDggRZs5gbrG; 679bh9aOPasg9egwIAJKU7; 5K5oJ8X8BLDAF1PVCRBaYq; 51ZRGjjJPnTZrHuMKSHSIZ; 2zMuIX3oULQyv8mwTXrPkt; 4gFhaQkM16YAWcdcbex0QJ; 55kuVC6HGa93VKbeMVOHNE; 0ClgZqBaZrO0167WwBgK2g; 7xGuwNDG6dGEo57RJlpqAx; 0wm6v5GU6VbR1wtsm0YiTV; 5fcx9kxpZOAT1IZwpUgmU7; 7e6iH8brpvXHIcxlK8WHZK; 2E2h76dKcZsiyHgrQqEeyL
2mvAU7P2U9uyxgBOlDOn2F,czubibubi,663,,33,5MiIbXUYlx7ELz8z2JMdZD; 6lGTfCyrMSzfheERsm8YPP; 5fcx9kxpZOAT1IZwpUgmU7; 2zMuIX3oULQyv8mwTXrPkt; 6ZPzPhju6F5H1nBgAwZPo2; 3eM69n1zBUNhr7nsDLm5AH; 2IDVypkRWyk6bzw6jb2W00; 6bE1e0T7vp8BTTUuuc8zdN; 6bmmtf7rBNZvwxMOlmomN7; 4gFhaQkM16YAWcdcbex0QJ; 5RwiBwEEW5dOXGUlEVA0LT; 7pSrnhnLz5gKS5LZ9WvhlG; 0ClgZqBaZrO0167WwBgK2g; 7wqBPDtaCwmDdbVddlN91F; 1si7YoTanDRiFvwq0RYCgi; 7cZTrCXNAYjShihztzYA99; 4ZA66hsvIPVsSelQsobJ0B; 2G8IXlvZR5PxsMAAg2ZG40; 6XcnzorXr2cpleUgTT1bxQ; 1erhTYWoxilJHbe3qdoECK
5K5oJ8X8BLDAF1PVCRBaYq,Mikser,15836,polish alternative rap; rap uliczny,48,1s4U0KH826DemEVZgc4Iuu; 22fsFgHxIXsLr8LteWn6cP; 7jrtLe4eVfWhYWZn5vsopg; 3InaEScwvejYbLu7ovMuEX; 6b0zhKR2SEvi6k02qTqT1f; 5iM4dDbBN6a4OqxKPuxgS6; 7jr5OpV6K3nyqwKbbwcYR3; 5NmRijhUHZnaADekOLcOyl; 2us3I6vBlyMnrTztfFBaEl; 496pM4hEOqlmH2QwgZeaCv; 51ZRGjjJPnTZrHuMKSHSIZ; 0xVBX4GFwLIjvIb5sQXwY3; 5P6XNi1r4QRmhacZ14sGw4; 0mGMdkeDynbGXSVd0PY8Oq; 5Ia2NuE0A3dKhqhr20C0Xj; 0wm6v5GU6VbR1wtsm0YiTV; 7rRsXnU1mpJwuBNMwH0Tsn; 2E2h76dKcZsiyHgrQqEeyL; 3LuYfF9A3UhXY4xqQkXjJ7; 2VpxjHYo2ULDggRZs5gbrG
1erhTYWoxilJHbe3qdoECK,Marchewa,133,,11,1si7YoTanDRiFvwq0RYCgi; 5MiIbXUYlx7ELz8z2JMdZD; 7wqBPDtaCwmDdbVddlN91F; 2mvAU7P2U9uyxgBOlDOn2F; 7cZTrCXNAYjShihztzYA99; 7AKn0Nk24qrL9nnXKBC7n7; 0ClgZqBaZrO0167WwBgK2g; 2u4cwnPB8SjFDyWNCVktY9; 4gFhaQkM16YAWcdcbex0QJ; 6bE1e0T7vp8BTTUuuc8zdN; 6BYHfnudDFygn85bdJR5A7; 4LjSXs6Uddew2U1o8ypKjy; 2zMuIX3oULQyv8mwTXrPkt; 1nTmCIMHvIwOKuvn5d1aLD; 2IDVypkRWyk6bzw6jb2W00; 3eM69n1zBUNhr7nsDLm5AH; 5fcx9kxpZOAT1IZwpUgmU7; 08KXkRyXNnYCkqPiUk3N7o; 7pSrnhnLz5gKS5LZ9WvhlG; 6ZPzPhju6F5H1nBgAwZPo2
1M9DjLFxA4FoWxBdXGFXa6,Jarzêbina,201,,17,3G54kKR2IdE4t5TXrs2Y8K; 454eECORMCJhObH01Bm1Pv; 7sYIwdHZoqVUh6i58SJrmx; 7aD1kSF3KjJCUXNhqW8O2I; 1IYFJPQcbXYjgkyebYs1w6; 3QxdBPJdv5nliRYbJpYt6z; 40KrdFUYJgw31acL5TH9zD; 2QhdFVWTX2oEpTJjYm8iv0; 1SKeSGQ3LMHYCEgqFGvJbE; 2TRVhYMkHV4jwB92R3McaS; 4QgvuQGl8OtPaUpg492Jyz; 7DY8ZetujZ6nO16jjCdj5X; 0bRV6QPqD18yNy76IeBr10; 46REMeONa7gBl4h2CIdO7Y; 49kDJkXVeVB2KjvJmAwq0f; 1I7kVcOC3lWwtFJm3dZcUp; 23ofS6WXvf44HmNqzxQBVr; 3FQiN6DM4NiLN3T0wz8t2Q; 6v7jmixV5xmTHA1l6NDpYn; 0PkkQfDUJZuR2PcQ6uEV8j
0zONSEreXPSsRJtyntDaJn,Polskie Hity Internetu,2160,,22,6ZPzPhju6F5H1nBgAwZPo2; 5MiIbXUYlx7ELz8z2JMdZD; 3eM69n1zBUNhr7nsDLm5AH; 2mvAU7P2U9uyxgBOlDOn2F; 1M9DjLFxA4FoWxBdXGFXa6; 7wqBPDtaCwmDdbVddlN91F; 6zKeUUQLwOtJf15g1OovdE; 7x18kM8AbiH2MTetTMsQdm; 7HhC70MoKQYjd2lnF5Znhs; 5Dhx2Dt5jkQDTORznqwjo0; 20akE7sZUTpZSC78lPhqvt; 0iBTVnJ1Sff92zCDujfvyJ; 4lS1f07YGBEKA9ai638UbU; 1erhTYWoxilJHbe3qdoECK; 2r4agJg5M8a7lNJLIiLBNN; 2zMuIX3oULQyv8mwTXrPkt; 3FQiN6DM4NiLN3T0wz8t2Q; 3Yv5pkbTY3LXBv9kKmQDjo; 1vQskqJ0T1gttXzjpcPff3; 6Ox5lRaVYg2uwmRCnOgkrz
